Age,Overall,Potential,Special,International_Reputation,Weak_Foot,Skill_Moves,Weight,DIV,HAN,KIC,REF,POS,Best_Overall_Rating,PAC,Preferred_Foot_Right
37,71,71,1226,2.0,3.0,1.0,83.01,68.0,70.0,64.0,70.0,70.0,71.0,52.5,0
31,75,75,1225,2.0,5.0,1.0,78.02,75.0,73.0,74.0,72.0,75.0,75.0,39.0,1
25,83,88,1224,1.0,2.0,1.0,78.02,86.0,79.0,75.0,81.0,88.0,83.0,43.5,1
40,73,73,1223,2.0,3.0,1.0,83.91,69.0,72.0,72.0,76.0,70.0,72.0,41.5,1
29,72,72,1223,1.0,4.0,1.0,89.81,72.0,67.0,77.0,73.0,73.0,72.0,47.5,1
24,76,82,1222,1.0,3.0,1.0,69.85,79.0,75.0,73.0,76.0,74.0,76.0,53.0,1
24,74,79,1218,1.0,2.0,1.0,74.84,73.0,73.0,66.0,72.0,74.0,74.0,52.0,1
22,75,82,1218,1.0,2.0,1.0,73.94,76.0,72.0,70.0,74.0,78.0,75.0,44.0,1
26,68,70,1218,2.0,3.0,1.0,83.91,69.0,67.0,69.0,66.0,71.0,68.0,46.5,1
23,80,86,1217,1.0,2.0,1.0,88.9,81.0,77.0,68.0,83.0,80.0,80.0,47.0,1
32,70,70,1217,1.0,2.0,1.0,82.1,71.0,68.0,71.0,68.0,70.0,70.0,50.5,1
34,75,75,1216,1.0,2.0,1.0,78.93,76.0,72.0,76.0,74.0,75.0,75.0,42.5,1
36,78,78,1216,2.0,2.0,1.0,83.01,82.0,72.0,80.0,79.0,78.0,78.0,40.0,1
36,78,78,1216,2.0,2.0,1.0,78.93,79.0,78.0,65.0,79.0,77.0,78.0,43.5,1
33,75,75,1216,3.0,2.0,1.0,101.15,75.0,74.0,72.0,74.0,75.0,75.0,47.5,1
23,80,87,1216,1.0,3.0,1.0,84.82,80.0,80.0,70.0,77.0,83.0,80.0,49.5,1
26,80,83,1216,1.0,3.0,1.0,92.99,82.0,77.0,74.0,80.0,84.0,80.0,44.0,1
32,76,76,1215,2.0,5.0,1.0,92.99,76.0,72.0,65.0,75.0,80.0,76.0,30.5,1
32,67,67,1213,1.0,3.0,1.0,89.81,67.0,63.0,65.0,62.0,75.0,67.0,49.5,1
33,74,74,1212,2.0,2.0,1.0,74.84,75.0,62.0,75.0,73.0,81.0,74.0,43.5,1
23,78,87,1212,1.0,3.0,1.0,83.01,79.0,74.0,70.0,77.0,82.0,78.0,44.5,0
29,76,77,1211,1.0,2.0,1.0,78.02,75.0,76.0,74.0,75.0,76.0,76.0,35.5,0
21,63,72,1208,1.0,2.0,1.0,81.19,66.0,62.0,59.0,64.0,63.0,63.0,53.0,1
26,81,85,1208,1.0,3.0,1.0,78.02,84.0,78.0,69.0,76.0,88.0,81.0,39.0,1
26,73,77,1207,1.0,2.0,1.0,91.17,74.0,67.0,66.0,72.0,79.0,73.0,41.5,1
30,72,73,1206,1.0,2.0,1.0,88.0,72.0,69.0,66.0,72.0,72.0,72.0,59.0,1
33,81,81,1206,2.0,3.0,1.0,82.1,81.0,82.0,72.0,80.0,83.0,81.0,41.0,1
30,78,78,1205,1.0,2.0,1.0,86.18,78.0,77.0,76.0,78.0,78.0,78.0,35.5,1
26,79,83,1205,1.0,3.0,1.0,91.17,78.0,74.0,75.0,80.0,84.0,79.0,30.5,1
32,78,78,1203,2.0,3.0,1.0,88.9,79.0,77.0,63.0,79.0,80.0,78.0,43.5,1
25,69,74,1203,1.0,3.0,1.0,81.19,68.0,67.0,68.0,65.0,69.0,69.0,43.5,1
31,76,76,1202,1.0,3.0,1.0,79.83,76.0,71.0,65.0,76.0,81.0,76.0,46.5,1
29,77,77,1201,1.0,2.0,1.0,74.84,79.0,75.0,71.0,75.0,80.0,77.0,47.5,0
38,76,76,1200,3.0,3.0,1.0,88.9,71.0,76.0,72.0,78.0,73.0,76.0,43.0,1
33,75,75,1199,1.0,3.0,1.0,78.02,77.0,72.0,67.0,73.0,76.0,75.0,42.5,1
38,87,90,1196,4.0,1.0,1.0,89.81,83.0,88.0,62.0,92.0,83.0,87.0,59.5,1
31,79,79,1195,2.0,3.0,1.0,79.83,82.0,72.0,77.0,77.0,84.0,79.0,34.0,1
23,75,83,1195,1.0,5.0,1.0,86.18,75.0,65.0,71.0,76.0,85.0,75.0,47.5,1
32,70,70,1193,2.0,1.0,1.0,81.19,70.0,68.0,66.0,71.0,68.0,70.0,49.0,1
30,71,71,1192,2.0,2.0,1.0,82.1,73.0,64.0,68.0,67.0,73.0,71.0,39.5,1
41,73,73,1190,1.0,3.0,1.0,79.83,67.0,74.0,65.0,82.0,71.0,73.0,46.5,1
32,79,79,1190,2.0,3.0,1.0,88.0,78.0,77.0,77.0,78.0,80.0,79.0,49.0,1
35,74,74,1189,3.0,3.0,1.0,88.9,71.0,79.0,61.0,77.0,71.0,74.0,39.0,1
35,72,72,1188,1.0,2.0,1.0,76.2,76.0,64.0,68.0,72.0,75.0,72.0,31.0,0
27,76,79,1184,1.0,2.0,1.0,89.81,78.0,73.0,68.0,75.0,79.0,76.0,36.0,1
24,67,73,1184,1.0,3.0,1.0,71.21,65.0,69.0,63.0,65.0,66.0,67.0,36.5,1
23,77,87,1183,1.0,2.0,1.0,83.01,80.0,73.0,73.0,74.0,80.0,77.0,52.0,1
27,74,75,1183,1.0,3.0,1.0,88.0,75.0,72.0,66.0,73.0,75.0,74.0,45.0,1
31,79,79,1182,2.0,2.0,1.0,87.09,79.0,71.0,68.0,79.0,84.0,79.0,40.5,1
35,70,70,1181,1.0,2.0,1.0,92.08,72.0,70.0,69.0,69.0,68.0,69.0,43.5,1
23,65,75,1180,1.0,3.0,1.0,74.84,67.0,61.0,65.0,63.0,68.0,65.0,57.5,1
27,64,67,1179,1.0,2.0,1.0,83.91,65.0,61.0,61.0,62.0,64.0,64.0,48.0,1
32,73,73,1178,1.0,2.0,1.0,78.02,74.0,69.0,76.0,69.0,77.0,73.0,46.0,1
33,75,75,1177,2.0,3.0,1.0,89.81,76.0,74.0,79.0,75.0,71.0,75.0,40.5,1
26,71,75,1177,1.0,2.0,1.0,81.19,72.0,70.0,68.0,74.0,70.0,71.0,36.5,1
29,75,75,1177,2.0,3.0,1.0,89.81,74.0,72.0,74.0,75.0,77.0,75.0,45.0,1
36,69,69,1175,2.0,3.0,1.0,89.81,66.0,67.0,74.0,71.0,65.0,68.0,37.5,1
30,76,76,1175,1.0,2.0,1.0,89.81,78.0,73.0,72.0,73.0,80.0,76.0,53.0,1
30,76,76,1174,1.0,3.0,1.0,79.83,76.0,75.0,69.0,74.0,78.0,76.0,51.5,1
27,70,72,1170,1.0,2.0,1.0,79.83,68.0,69.0,70.0,70.0,71.0,70.0,50.0,0
37,72,82,1170,2.0,3.0,1.0,78.02,75.0,73.0,56.0,73.0,76.0,72.0,52.0,0
32,67,67,1169,1.0,3.0,1.0,91.17,68.0,62.0,66.0,66.0,68.0,67.0,45.0,1
22,76,83,1169,1.0,3.0,1.0,84.82,75.0,73.0,71.0,73.0,80.0,76.0,43.0,0
23,74,81,1169,1.0,3.0,1.0,86.18,76.0,71.0,72.0,70.0,75.0,74.0,46.0,1
29,68,70,1167,1.0,3.0,1.0,83.01,67.0,66.0,69.0,69.0,71.0,68.0,43.5,1
29,67,67,1166,1.0,3.0,1.0,78.93,68.0,66.0,70.0,67.0,67.0,67.0,35.0,1
23,66,74,1166,1.0,3.0,1.0,79.83,68.0,65.0,67.0,65.0,65.0,66.0,53.5,1
23,61,69,1166,1.0,2.0,1.0,78.02,60.0,59.0,62.0,58.0,62.0,61.0,45.5,1
33,67,67,1166,1.0,3.0,1.0,84.82,68.0,66.0,64.0,67.0,65.0,67.0,50.5,1
21,69,79,1165,1.0,2.0,1.0,81.19,71.0,66.0,77.0,67.0,72.0,69.0,45.0,1
27,74,77,1163,1.0,2.0,1.0,83.01,75.0,71.0,64.0,73.0,75.0,74.0,45.5,1
32,70,70,1162,1.0,2.0,1.0,92.08,70.0,69.0,62.0,71.0,70.0,70.0,41.5,1
24,66,73,1162,1.0,3.0,1.0,84.82,67.0,63.0,69.0,66.0,68.0,66.0,47.0,1
22,70,77,1162,1.0,2.0,1.0,83.01,72.0,67.0,66.0,67.0,73.0,70.0,37.0,0
34,73,73,1162,1.0,3.0,1.0,74.84,72.0,69.0,69.0,74.0,75.0,73.0,45.5,1
36,81,81,1161,4.0,2.0,1.0,89.81,77.0,82.0,68.0,83.0,79.0,79.0,36.5,0
37,75,75,1160,2.0,2.0,1.0,92.08,80.0,72.0,60.0,80.0,77.0,75.0,38.0,1
22,65,73,1159,1.0,3.0,1.0,78.02,63.0,63.0,63.0,63.0,69.0,65.0,62.5,1
34,66,66,1157,1.0,2.0,1.0,86.18,66.0,62.0,66.0,66.0,65.0,66.0,39.0,1
23,78,84,1155,1.0,2.0,1.0,78.02,78.0,74.0,73.0,77.0,84.0,78.0,29.0,0
37,68,68,1155,1.0,3.0,1.0,73.03,67.0,65.0,69.0,72.0,65.0,68.0,44.0,1
25,70,75,1154,1.0,2.0,1.0,76.2,71.0,68.0,72.0,70.0,71.0,70.0,45.5,1
22,65,75,1154,1.0,2.0,1.0,78.93,65.0,63.0,66.0,62.0,69.0,65.0,52.5,1
35,70,70,1153,2.0,3.0,1.0,91.17,69.0,70.0,64.0,71.0,69.0,70.0,41.0,1
26,69,73,1152,1.0,2.0,1.0,83.91,69.0,66.0,61.0,68.0,71.0,69.0,42.0,1
29,80,81,1151,2.0,3.0,1.0,78.02,80.0,78.0,77.0,80.0,81.0,80.0,42.0,0
27,75,77,1151,1.0,4.0,1.0,89.81,76.0,69.0,75.0,73.0,77.0,75.0,32.0,1
37,75,83,1149,3.0,3.0,1.0,79.83,75.0,77.0,73.0,78.0,73.0,75.0,38.5,1
21,70,80,1148,1.0,3.0,1.0,77.11,70.0,67.0,67.0,69.0,73.0,70.0,47.0,1
32,65,65,1148,1.0,3.0,1.0,87.09,66.0,62.0,70.0,64.0,62.0,65.0,40.0,1
31,68,68,1148,1.0,3.0,1.0,87.09,70.0,67.0,65.0,65.0,68.0,68.0,53.5,1
27,75,77,1145,1.0,3.0,1.0,88.9,76.0,74.0,68.0,73.0,75.0,75.0,46.5,1
34,70,70,1144,2.0,3.0,1.0,86.18,69.0,70.0,69.0,71.0,68.0,70.0,35.0,1
31,64,64,1144,2.0,2.0,1.0,84.82,65.0,60.0,55.0,62.0,66.0,64.0,39.0,1
32,77,77,1143,1.0,2.0,1.0,81.19,78.0,73.0,64.0,74.0,80.0,77.0,28.0,1
23,72,82,1143,1.0,2.0,1.0,83.01,72.0,68.0,69.0,71.0,73.0,72.0,45.0,1
23,75,85,1142,1.0,2.0,1.0,78.02,79.0,69.0,72.0,75.0,80.0,75.0,40.0,1
33,77,77,1140,1.0,2.0,1.0,82.1,77.0,75.0,75.0,77.0,78.0,77.0,42.5,1
28,73,75,1140,1.0,3.0,1.0,73.94,72.0,72.0,75.0,73.0,73.0,73.0,32.0,0
29,65,65,1138,1.0,2.0,1.0,83.91,68.0,59.0,58.0,66.0,70.0,65.0,54.5,0
26,73,78,1138,1.0,3.0,1.0,82.1,78.0,67.0,68.0,69.0,78.0,73.0,48.5,1
31,70,70,1138,1.0,3.0,1.0,99.79,72.0,70.0,69.0,69.0,68.0,69.0,46.5,1
37,72,72,1137,1.0,3.0,1.0,88.9,71.0,72.0,67.0,71.0,73.0,72.0,38.5,1
28,73,76,1137,1.0,3.0,1.0,78.93,76.0,69.0,67.0,73.0,75.0,73.0,33.0,1
23,67,75,1136,1.0,3.0,1.0,78.02,65.0,66.0,65.0,69.0,65.0,67.0,45.0,1
29,70,70,1134,1.0,2.0,1.0,83.01,71.0,67.0,53.0,69.0,76.0,70.0,40.0,1
28,65,65,1134,1.0,2.0,1.0,83.01,63.0,63.0,67.0,64.0,64.0,65.0,45.0,0
27,72,72,1134,1.0,1.0,1.0,79.83,73.0,70.0,62.0,69.0,75.0,72.0,48.5,1
34,67,67,1133,1.0,2.0,1.0,78.02,66.0,65.0,61.0,69.0,65.0,67.0,37.5,1
34,70,70,1133,1.0,2.0,1.0,88.0,72.0,70.0,65.0,68.0,71.0,70.0,51.5,1
25,66,68,1133,1.0,3.0,1.0,77.11,67.0,68.0,59.0,66.0,69.0,66.0,49.5,1
27,76,78,1130,1.0,2.0,1.0,79.83,77.0,72.0,67.0,76.0,78.0,76.0,46.5,1
22,65,77,1127,1.0,3.0,1.0,84.82,67.0,62.0,58.0,61.0,71.0,65.0,51.5,1
31,69,69,1125,1.0,2.0,1.0,87.09,69.0,68.0,62.0,71.0,69.0,69.0,50.0,1
39,70,70,1125,1.0,2.0,1.0,76.2,70.0,68.0,60.0,70.0,70.0,70.0,43.0,0
26,68,73,1124,1.0,3.0,1.0,84.82,67.0,66.0,62.0,66.0,70.0,68.0,43.5,1
22,66,75,1124,1.0,3.0,1.0,79.83,67.0,64.0,65.0,62.0,69.0,66.0,37.0,1
27,67,69,1123,1.0,2.0,1.0,79.83,69.0,65.0,66.0,68.0,69.0,67.0,42.5,1
24,72,79,1123,1.0,1.0,1.0,82.1,72.0,70.0,69.0,69.0,76.0,72.0,41.0,1
26,72,77,1122,1.0,2.0,1.0,76.2,72.0,71.0,69.0,70.0,76.0,72.0,28.0,1
35,65,65,1121,1.0,2.0,1.0,88.9,69.0,67.0,66.0,63.0,63.0,65.0,45.0,1
37,75,75,1120,2.0,3.0,1.0,88.9,69.0,77.0,74.0,85.0,67.0,74.0,32.5,1
21,75,87,1120,1.0,3.0,1.0,87.09,72.0,71.0,74.0,75.0,77.0,75.0,37.0,1
30,72,72,1118,1.0,2.0,1.0,84.82,74.0,70.0,58.0,74.0,76.0,72.0,42.0,0
32,69,69,1117,1.0,5.0,1.0,84.82,71.0,69.0,64.0,67.0,71.0,69.0,43.0,1
36,72,72,1117,1.0,2.0,1.0,81.19,71.0,71.0,64.0,75.0,72.0,72.0,39.5,1
35,66,66,1116,1.0,2.0,1.0,84.82,66.0,66.0,64.0,66.0,65.0,66.0,30.0,1
24,68,76,1115,1.0,2.0,1.0,84.82,69.0,68.0,64.0,69.0,71.0,68.0,41.5,1
30,71,72,1115,1.0,2.0,1.0,78.02,72.0,67.0,64.0,69.0,75.0,71.0,41.0,1
31,73,73,1114,1.0,2.0,1.0,88.9,73.0,74.0,68.0,71.0,75.0,73.0,31.5,1
21,62,76,1113,1.0,2.0,1.0,82.1,68.0,58.0,54.0,54.0,72.0,62.0,58.0,1
25,71,75,1113,1.0,3.0,1.0,87.09,73.0,66.0,72.0,70.0,73.0,71.0,28.0,1
35,72,72,1112,1.0,2.0,1.0,77.11,70.0,69.0,68.0,70.0,78.0,72.0,33.0,1
24,67,73,1112,1.0,2.0,1.0,86.18,68.0,61.0,61.0,66.0,69.0,67.0,45.0,1
23,63,70,1112,1.0,3.0,1.0,78.02,65.0,58.0,61.0,60.0,64.0,63.0,37.0,0
40,62,62,1110,1.0,1.0,1.0,83.01,56.0,58.0,64.0,67.0,59.0,62.0,35.0,1
25,68,70,1108,1.0,2.0,1.0,78.02,75.0,65.0,51.0,59.0,79.0,68.0,54.0,1
27,72,74,1106,1.0,2.0,1.0,94.8,77.0,62.0,67.0,69.0,76.0,72.0,41.0,1
30,72,72,1106,1.0,3.0,1.0,78.02,72.0,70.0,68.0,73.0,73.0,72.0,45.5,1
22,59,71,1099,1.0,1.0,1.0,79.83,60.0,59.0,56.0,56.0,57.0,59.0,46.5,1
32,64,64,1097,1.0,3.0,1.0,89.81,64.0,61.0,62.0,64.0,65.0,64.0,32.5,1
27,71,73,1097,1.0,2.0,1.0,84.82,73.0,70.0,62.0,67.0,75.0,71.0,45.0,1
24,70,76,1097,1.0,3.0,1.0,88.0,72.0,70.0,60.0,67.0,68.0,70.0,52.0,1
38,66,66,1096,1.0,2.0,1.0,79.83,62.0,64.0,62.0,71.0,65.0,66.0,39.5,1
38,73,73,1096,2.0,3.0,1.0,79.83,75.0,71.0,63.0,74.0,73.0,73.0,37.0,1
37,73,73,1095,2.0,3.0,1.0,83.91,74.0,69.0,62.0,74.0,75.0,73.0,32.0,0
22,64,75,1094,1.0,4.0,1.0,84.82,64.0,62.0,64.0,63.0,66.0,64.0,43.0,1
22,68,80,1094,1.0,2.0,1.0,74.84,72.0,65.0,63.0,66.0,70.0,68.0,46.0,0
26,65,67,1094,1.0,3.0,1.0,81.19,67.0,62.0,60.0,63.0,67.0,65.0,44.5,0
33,70,70,1092,2.0,3.0,1.0,97.07,70.0,66.0,72.0,70.0,71.0,70.0,40.5,1
28,62,64,1090,1.0,3.0,1.0,84.82,65.0,62.0,58.0,59.0,61.0,62.0,45.5,1
28,82,83,1089,1.0,3.0,1.0,81.19,84.0,76.0,68.0,76.0,87.0,82.0,36.0,1
20,63,78,1086,1.0,2.0,1.0,78.02,64.0,62.0,66.0,60.0,63.0,63.0,50.0,1
21,66,79,1086,1.0,2.0,1.0,82.1,67.0,66.0,64.0,65.0,66.0,66.0,39.5,1
23,60,68,1085,1.0,2.0,1.0,79.83,61.0,56.0,46.0,64.0,61.0,60.0,38.0,1
30,75,75,1085,1.0,2.0,1.0,98.88,78.0,74.0,48.0,76.0,76.0,75.0,34.5,0
31,67,67,1082,1.0,3.0,1.0,81.19,66.0,68.0,65.0,65.0,69.0,67.0,50.0,1
19,61,79,1082,1.0,3.0,1.0,82.1,52.0,58.0,65.0,63.0,65.0,61.0,54.0,1
21,58,70,1081,1.0,2.0,1.0,77.11,58.0,57.0,58.0,54.0,59.0,58.0,45.5,1
34,73,73,1081,2.0,2.0,1.0,86.18,75.0,72.0,68.0,73.0,74.0,72.0,31.0,0
30,62,62,1080,1.0,2.0,1.0,78.93,62.0,59.0,63.0,62.0,63.0,62.0,49.5,0
25,65,70,1078,1.0,2.0,1.0,92.99,63.0,65.0,65.0,64.0,66.0,65.0,39.0,1
24,64,72,1078,1.0,1.0,1.0,82.1,64.0,63.0,57.0,61.0,65.0,64.0,48.0,1
27,70,73,1076,1.0,3.0,1.0,79.83,70.0,68.0,67.0,68.0,71.0,70.0,40.0,1
28,79,81,1076,1.0,2.0,1.0,86.18,80.0,77.0,75.0,79.0,79.0,79.0,34.5,1
23,62,69,1075,1.0,2.0,1.0,79.83,65.0,60.0,55.0,55.0,70.0,62.0,43.5,1
32,66,66,1072,1.0,2.0,1.0,79.83,69.0,64.0,63.0,63.0,69.0,66.0,44.5,1
20,68,80,1072,1.0,3.0,1.0,78.02,69.0,65.0,62.0,70.0,67.0,68.0,28.5,1
24,62,69,1071,1.0,2.0,1.0,78.02,63.0,60.0,59.0,60.0,62.0,62.0,45.0,1
21,63,77,1068,1.0,3.0,1.0,82.1,58.0,56.0,61.0,65.0,67.0,63.0,42.5,1
24,67,70,1068,1.0,2.0,1.0,79.83,68.0,64.0,59.0,63.0,70.0,66.0,43.0,1
21,69,74,1067,1.0,2.0,1.0,79.83,69.0,67.0,66.0,67.0,71.0,69.0,38.0,1
22,68,75,1067,1.0,2.0,1.0,78.93,69.0,63.0,65.0,66.0,70.0,68.0,32.5,1
32,69,69,1067,1.0,2.0,1.0,86.18,70.0,67.0,65.0,67.0,69.0,69.0,33.5,1
35,65,65,1063,1.0,1.0,1.0,87.09,65.0,62.0,52.0,65.0,67.0,65.0,40.5,0
20,69,81,1062,1.0,2.0,1.0,73.94,70.0,67.0,70.0,67.0,73.0,69.0,27.0,0
23,62,68,1061,1.0,2.0,1.0,84.82,60.0,61.0,63.0,61.0,64.0,61.0,38.5,0
24,66,74,1061,1.0,2.0,1.0,69.85,66.0,65.0,65.0,64.0,67.0,66.0,43.0,1
25,61,67,1059,1.0,3.0,1.0,79.83,64.0,59.0,58.0,60.0,64.0,61.0,44.0,1
37,69,69,1059,1.0,1.0,1.0,88.0,68.0,69.0,46.0,70.0,68.0,69.0,31.5,1
36,75,75,1058,2.0,1.0,1.0,89.81,70.0,76.0,50.0,81.0,77.0,74.0,22.0,0
24,72,80,1055,1.0,2.0,1.0,72.12,72.0,72.0,70.0,66.0,74.0,72.0,35.0,0
22,62,74,1055,1.0,3.0,1.0,77.11,64.0,59.0,56.0,60.0,64.0,62.0,32.5,1
18,60,81,1052,1.0,2.0,1.0,69.85,61.0,64.0,60.0,57.0,61.0,60.0,30.5,1
34,73,73,1043,2.0,2.0,1.0,82.1,72.0,72.0,63.0,76.0,70.0,73.0,44.0,0
24,79,84,1042,1.0,2.0,1.0,84.82,78.0,77.0,74.0,79.0,81.0,79.0,24.0,1
38,72,72,1041,2.0,2.0,1.0,89.81,71.0,73.0,45.0,74.0,72.0,71.0,32.5,1
21,59,71,1040,1.0,4.0,1.0,84.82,63.0,56.0,57.0,54.0,60.0,59.0,43.5,0
20,60,74,1038,1.0,3.0,1.0,76.2,59.0,57.0,55.0,59.0,65.0,60.0,40.0,1
20,63,78,1037,1.0,3.0,1.0,73.94,64.0,64.0,60.0,62.0,63.0,63.0,44.5,1
32,69,69,1034,1.0,2.0,1.0,79.83,69.0,63.0,61.0,71.0,72.0,69.0,43.5,1
31,67,67,1033,1.0,2.0,1.0,83.91,64.0,65.0,60.0,66.0,69.0,67.0,30.0,1
25,66,71,1031,1.0,2.0,1.0,83.01,65.0,69.0,64.0,65.0,61.0,66.0,39.5,1
26,70,74,1031,1.0,2.0,1.0,83.01,69.0,69.0,68.0,69.0,71.0,70.0,38.0,1
18,59,78,1030,1.0,2.0,1.0,74.84,55.0,65.0,56.0,52.0,58.0,59.0,40.5,1
21,62,76,1030,1.0,2.0,1.0,79.83,61.0,63.0,60.0,55.0,66.0,62.0,60.0,1
35,67,67,1026,1.0,3.0,1.0,88.9,68.0,65.0,64.0,68.0,68.0,67.0,33.0,1
23,65,71,1022,1.0,2.0,1.0,84.82,67.0,60.0,54.0,61.0,69.0,65.0,40.5,1
29,68,69,1022,2.0,2.0,1.0,92.99,67.0,67.0,61.0,66.0,71.0,68.0,38.0,1
20,63,77,1020,1.0,3.0,1.0,78.02,61.0,63.0,64.0,62.0,64.0,63.0,26.5,1
21,64,75,1019,1.0,3.0,1.0,73.03,62.0,60.0,62.0,66.0,68.0,64.0,28.5,1
22,64,73,1018,1.0,2.0,1.0,78.93,62.0,60.0,61.0,63.0,62.0,64.0,24.5,1
28,67,67,1017,1.0,2.0,1.0,79.83,69.0,66.0,58.0,69.0,70.0,67.0,45.0,0
19,59,73,1017,1.0,3.0,1.0,69.85,60.0,57.0,62.0,61.0,65.0,59.0,23.0,1
22,60,70,1016,1.0,3.0,1.0,78.02,62.0,59.0,64.0,55.0,62.0,60.0,37.0,1
26,68,70,1013,1.0,2.0,1.0,87.09,68.0,67.0,66.0,67.0,70.0,68.0,29.0,1
18,57,79,1009,1.0,3.0,1.0,69.85,57.0,56.0,51.0,50.0,60.0,57.0,44.0,1
19,69,83,1006,1.0,3.0,1.0,91.17,65.0,70.0,71.0,69.0,70.0,68.0,28.0,1
21,65,79,992,1.0,3.0,1.0,78.02,66.0,61.0,66.0,62.0,67.0,65.0,30.5,1
20,63,76,991,1.0,3.0,1.0,83.01,62.0,60.0,63.0,59.0,65.0,63.0,52.0,0
20,66,79,988,1.0,3.0,1.0,83.01,68.0,62.0,61.0,63.0,69.0,66.0,47.0,1
19,60,75,988,1.0,3.0,1.0,82.1,59.0,60.0,60.0,59.0,58.0,60.0,44.5,1
23,67,75,987,1.0,3.0,1.0,79.83,65.0,66.0,67.0,63.0,68.0,67.0,29.5,0
22,67,76,987,1.0,3.0,1.0,74.84,71.0,60.0,62.0,62.0,73.0,67.0,27.0,1
23,63,73,986,1.0,3.0,1.0,79.83,60.0,62.0,58.0,55.0,69.0,63.0,36.0,1
20,69,76,983,1.0,3.0,1.0,78.02,67.0,65.0,58.0,67.0,71.0,69.0,39.0,1
18,58,76,981,1.0,3.0,1.0,86.18,59.0,57.0,56.0,56.0,58.0,58.0,45.0,0
23,70,75,981,1.0,3.0,1.0,84.82,72.0,65.0,68.0,66.0,71.0,70.0,25.5,1
18,62,82,979,1.0,2.0,1.0,77.11,63.0,69.0,68.0,60.0,64.0,62.0,36.0,1
21,63,74,979,1.0,2.0,1.0,83.91,66.0,61.0,59.0,62.0,66.0,63.0,31.0,1
21,61,74,977,1.0,3.0,1.0,82.1,62.0,60.0,64.0,61.0,64.0,61.0,36.5,0
20,66,82,977,1.0,3.0,1.0,83.01,65.0,66.0,58.0,66.0,70.0,66.0,31.5,1
23,68,75,971,1.0,1.0,1.0,76.2,66.0,68.0,62.0,70.0,69.0,68.0,26.0,1
24,65,73,970,1.0,1.0,1.0,79.83,67.0,63.0,56.0,63.0,66.0,65.0,25.5,1
22,68,76,969,1.0,2.0,1.0,82.1,70.0,67.0,64.0,68.0,66.0,68.0,29.5,1
21,61,74,967,1.0,2.0,1.0,79.83,62.0,61.0,59.0,59.0,63.0,61.0,37.5,1
21,61,70,966,1.0,3.0,1.0,87.09,64.0,60.0,58.0,57.0,62.0,61.0,33.0,1
21,61,75,965,1.0,2.0,1.0,73.94,62.0,59.0,55.0,58.0,64.0,61.0,39.0,1
24,63,71,962,1.0,3.0,1.0,74.84,64.0,64.0,56.0,65.0,66.0,63.0,28.5,1
29,60,60,962,1.0,2.0,1.0,83.01,62.0,60.0,62.0,58.0,60.0,60.0,21.5,1
22,70,78,960,1.0,2.0,1.0,88.9,73.0,69.0,63.0,69.0,71.0,70.0,19.0,1
24,70,76,959,1.0,3.0,1.0,82.1,72.0,69.0,70.0,66.0,71.0,70.0,19.5,1
22,61,67,958,1.0,2.0,1.0,78.02,64.0,63.0,58.0,61.0,58.0,60.0,26.0,1
19,63,77,955,1.0,3.0,1.0,72.12,64.0,62.0,61.0,63.0,64.0,63.0,21.0,1
21,63,77,954,1.0,3.0,1.0,78.93,64.0,62.0,65.0,59.0,63.0,63.0,21.5,1
29,66,66,952,1.0,2.0,1.0,96.16,70.0,62.0,51.0,59.0,74.0,66.0,17.5,1
37,64,64,951,1.0,2.0,1.0,79.83,64.0,60.0,59.0,64.0,66.0,64.0,29.0,1
37,72,72,951,1.0,1.0,1.0,83.01,68.0,71.0,62.0,72.0,74.0,72.0,26.0,1
21,67,79,949,1.0,2.0,1.0,84.82,68.0,66.0,64.0,67.0,66.0,67.0,21.0,1
18,63,81,946,1.0,3.0,1.0,73.03,64.0,63.0,64.0,65.0,64.0,63.0,19.5,1
18,62,82,946,1.0,3.0,1.0,77.11,62.0,60.0,61.0,63.0,66.0,62.0,24.0,1
23,65,73,945,1.0,3.0,1.0,76.2,66.0,66.0,63.0,62.0,74.0,65.0,24.5,0
22,66,75,942,1.0,3.0,1.0,78.93,65.0,67.0,68.0,64.0,66.0,66.0,24.0,1
20,62,74,937,1.0,3.0,1.0,89.81,62.0,59.0,61.0,61.0,64.0,62.0,30.5,1
21,64,76,935,1.0,2.0,1.0,77.11,67.0,63.0,59.0,63.0,66.0,64.0,26.5,1
27,65,68,935,1.0,3.0,1.0,89.81,66.0,63.0,63.0,66.0,67.0,65.0,41.5,1
19,58,74,932,1.0,2.0,1.0,82.1,58.0,55.0,56.0,55.0,62.0,58.0,23.5,0
18,60,78,932,1.0,3.0,1.0,73.94,63.0,59.0,61.0,58.0,63.0,60.0,33.0,1
18,58,72,931,1.0,2.0,1.0,79.83,61.0,55.0,57.0,54.0,61.0,58.0,33.5,1
24,69,77,930,1.0,3.0,1.0,83.01,66.0,69.0,67.0,68.0,70.0,69.0,26.5,1
20,61,73,929,1.0,3.0,1.0,78.02,64.0,65.0,68.0,56.0,59.0,61.0,29.5,1
20,55,71,926,1.0,3.0,1.0,78.02,55.0,58.0,56.0,56.0,52.0,55.0,30.5,0
20,63,80,926,1.0,3.0,1.0,87.09,63.0,58.0,63.0,59.0,65.0,63.0,16.0,1
